Collection,Datetime_updated_seconds,Price_USD
Axie,2019-01-30 04:38:25,4.193280000000001
Axie,2019-01-30 04:20:58,7.5264000000000015
Axie,2019-01-30 04:20:58,7.5264000000000015
Axie,2019-01-30 04:20:58,6.9888
Axie,2019-01-30 04:20:21,6.451199999999999
Axie,2019-01-30 04:20:21,6.451199999999999
Axie,2019-01-30 04:20:19,6.451199999999999
Axie,2019-01-30 04:20:11,6.451199999999999
Axie,2019-01-30 04:20:08,6.451199999999999
Axie,2019-01-30 04:20:04,5.547122933333332
Axie,2019-01-30 04:20:03,5.9136
Axie,2019-01-30 04:18:30,5.376
Axie,2019-01-30 04:18:30,5.547077511111112
Axie,2019-01-30 04:18:31,12.902399999999998
Axie,2019-01-30 04:13:53,5.376
Axie,2019-01-30 04:13:36,5.376
Axie,2019-01-30 04:11:37,5.376
Axie,2019-01-30 04:11:27,5.376
Axie,2019-01-30 04:11:03,5.376
Axie,2019-01-30 04:09:15,5.376
Axie,2019-01-30 04:07:56,5.376
Axie,2019-01-30 04:07:07,4.8384
Axie,2019-01-30 04:07:03,4.8384
Axie,2019-01-30 03:38:10,6.989098666666665
Axie,2019-01-30 03:37:49,4.3008
Axie,2019-01-30 03:37:54,6.451199999999999
Axie,2019-01-30 03:37:59,6.451199999999999
Axie,2019-01-30 03:29:16,4.3008
Axie,2019-01-30 03:27:17,4.3008
Axie,2019-01-30 03:25:45,3.7632
Axie,2019-01-30 03:24:49,2.688
Axie,2019-01-30 03:14:48,4.3008
Axie,2019-01-30 02:39:17,3.0694097777777785
Axie,2019-01-30 02:32:43,2.1504
Axie,2019-01-30 01:51:30,2.535368888888889
Axie,2019-01-30 01:51:12,2.371879585185185
Axie,2019-01-30 00:18:02,3.021041333333333
Axie,2019-01-30 00:10:21,3.0176555111111107
Axie,2019-01-29 23:32:45,4.70925
Axie,2019-01-29 23:17:38,2.6162500000000004
Axie,2019-01-29 23:15:33,6.789064930555557
Axie,2019-01-29 23:13:55,7.84875
Axie,2019-01-29 23:10:15,20.49044577546297
Axie,2019-01-29 22:52:06,5.232500000000001
Axie,2019-01-29 22:44:30,7.0592965625
Axie,2019-01-29 22:42:21,8.105360520833333
Axie,2019-01-29 22:37:26,8.911837751736114
Axie,2019-01-29 21:26:11,14.520833487654322
Axie,2019-01-29 21:23:35,5.881329576070602
Axie,2019-01-29 21:12:40,10.465000000000002
Axie,2019-01-29 20:59:19,3.66275
Axie,2019-01-29 20:43:55,15.6975
Axie,2019-01-29 20:43:45,5.821527692901236
Axie,2019-01-29 20:37:04,20.930000000000003
Axie,2019-01-29 20:36:06,2.8908775202546297
Axie,2019-01-29 20:35:56,31.395
Axie,2019-01-29 20:31:19,2.0782775376157407
Axie,2019-01-29 20:29:21,2.082898368055556
Axie,2019-01-29 20:07:57,2.0855267303240743
Axie,2019-01-29 20:07:37,3.579533628125
Axie,2019-01-29 18:51:21,3.855928570601852
Axie,2019-01-29 18:48:23,3.1204322612847224
Axie,2019-01-29 17:37:59,2.1686568628472216
Axie,2019-01-29 17:37:58,2.130411769386574
Axie,2019-01-29 17:33:39,2.0923314027777784
Axie,2019-01-29 17:22:59,3.66275
Axie,2019-01-29 17:17:53,16.307274716898146
Axie,2019-01-29 16:33:13,3.1395
Axie,2019-01-29 15:53:20,2.782999600694444
Axie,2019-01-29 14:53:21,5.232500000000001
Axie,2019-01-29 14:53:14,2.6162500000000004
Axie,2019-01-29 14:28:54,2.6162500000000004
Axie,2019-01-29 13:55:10,5.4998783275462975
Axie,2019-01-29 12:52:19,2.093
Axie,2019-01-29 11:52:11,4.224735034722221
Axie,2019-01-29 11:43:45,47.0925
Axie,2019-01-29 11:40:03,2.6162500000000004
Axie,2019-01-29 11:40:04,2.6162500000000004
Axie,2019-01-29 11:36:30,3.9811088657407416
Axie,2019-01-29 11:36:17,4.0813500000000005
Axie,2019-01-29 10:50:49,4.186
Axie,2019-01-29 10:36:56,2.2859968865740745
Axie,2019-01-29 10:26:07,2.4172333159722217
Axie,2019-01-29 10:08:58,12.739941413483796
Axie,2019-01-29 10:03:05,15.6975
Axie,2019-01-29 09:56:32,2.6162500000000004
Axie,2019-01-29 09:56:05,4.351514149305556
Axie,2019-01-29 09:49:58,2.3429281822916668
Axie,2019-01-29 09:30:03,10.465000000000002
Axie,2019-01-29 09:04:29,5.1278500000000005
Axie,2019-01-29 08:53:29,7.908402922453704
Axie,2019-01-29 08:42:55,3.1778333918981483
Axie,2019-01-29 08:38:22,36.6275
Axie,2019-01-29 08:24:29,1.8085439794560187
Axie,2019-01-29 06:47:13,4.186
Axie,2019-01-29 06:47:16,3.1395
Axie,2019-01-29 06:46:40,2.9778738888888894
Axie,2019-01-29 06:46:35,1.9237249913194443
Axie,2019-01-29 06:19:46,3.848040455729167
Axie,2019-01-29 05:56:01,6.693533305844908
Axie,2019-01-29 05:22:06,3.1395
Axie,2019-01-29 04:42:57,7.325500000000001
Axie,2019-01-29 04:35:15,5.232500000000001
Axie,2019-01-29 04:32:22,5.232500000000001
Axie,2019-01-29 04:11:36,3.5252188246527787
Axie,2019-01-29 04:11:36,3.5479923119212966
Axie,2019-01-29 03:59:43,1.9846436458333327
Axie,2019-01-29 03:59:43,4.080096380208333
Axie,2019-01-29 03:58:13,3.549663804976852
Axie,2019-01-29 03:58:15,3.557809305555556
Axie,2019-01-29 03:32:33,10.465000000000002
Axie,2019-01-29 03:32:46,1.5694851652488426
Axie,2019-01-29 03:32:10,13.08125
Axie,2019-01-29 03:32:10,13.604500000000002
Axie,2019-01-29 03:32:09,13.604500000000002
Axie,2019-01-29 03:29:16,15.6975
Axie,2019-01-29 03:27:37,15.237040000000002
Axie,2019-01-29 03:26:56,14.651000000000002
Axie,2019-01-29 03:25:03,10.465000000000002
Axie,2019-01-29 03:24:53,10.465000000000002
Axie,2019-01-29 03:24:58,10.465000000000002
Axie,2019-01-29 03:20:30,9.941750000000004
Axie,2019-01-29 03:17:48,9.941750000000004
Axie,2019-01-29 03:08:42,20.930000000000003
Axie,2019-01-29 03:06:19,2.007154296875
Axie,2019-01-29 02:56:26,8.372
Axie,2019-01-29 02:56:26,8.372
Axie,2019-01-29 02:54:39,7.325500000000001
Axie,2019-01-29 02:51:12,7.84875
Axie,2019-01-29 02:50:23,6.279
Axie,2019-01-29 02:50:24,2.008722835648149
Axie,2019-01-29 02:50:24,2.007887089120371
Axie,2019-01-29 02:46:48,5.232500000000001
Axie,2019-01-29 02:44:36,5.232500000000001
Axie,2019-01-29 02:32:32,3.5969016521990747
Axie,2019-01-29 02:32:29,8.314527285879631
Axie,2019-01-29 02:32:27,3.0642707002314813
Axie,2019-01-29 01:52:56,4.321787735416667
Axie,2019-01-29 01:42:51,3.3694393055555563
Axie,2019-01-29 01:23:03,10.360350000000002
Axie,2019-01-29 00:57:56,8.24290744212963
Axie,2019-01-29 00:38:05,3.100280474537037
Axie,2019-01-29 00:08:45,3.1177463657407416
Axie,2019-01-29 00:04:11,3.1161354340277785
Axie,2019-01-28 23:47:38,1.5917476874999998
Axie,2019-01-28 23:44:32,2.12486046875
Axie,2019-01-28 23:42:19,1.5834121249999995
Axie,2019-01-28 23:05:12,2.1257285
Axie,2019-01-28 23:04:11,8.5104
Axie,2019-01-28 22:42:42,3.7233
Axie,2019-01-28 22:37:56,4.2552
Axie,2019-01-28 21:20:59,3.7233
Axie,2019-01-28 21:18:53,3.7233
Axie,2019-01-28 21:10:10,4.2552
Axie,2019-01-28 20:47:13,6.3828
Axie,2019-01-28 20:47:10,14.668712343749998
Axie,2019-01-28 20:47:05,10.638
Axie,2019-01-28 20:41:55,2.321764020833333
Axie,2019-01-28 20:36:43,2.153382375
Axie,2019-01-28 20:34:58,2.2337017375
Axie,2019-01-28 20:32:11,1.7477626583333332
Axie,2019-01-28 20:23:43,1.8951597
Axie,2019-01-28 20:14:33,4.2552
Axie,2019-01-28 20:03:58,1.5120180937499998
Axie,2019-01-28 20:03:52,31.914
Axie,2019-01-28 19:50:37,4.37690093625
Axie,2019-01-28 19:50:16,2.0502036249999995
Axie,2019-01-28 19:44:07,2.8468100624999995
Axie,2019-01-28 19:43:50,10.638
Axie,2019-01-28 19:38:54,15.85062
Axie,2019-01-28 18:55:06,4.7871
Axie,2019-01-28 18:42:21,6.276419999999999
Axie,2019-01-28 18:21:18,4.36627327875
Axie,2019-01-28 18:10:30,85.104
Axie,2019-01-28 18:06:00,3.024861125
Axie,2019-01-28 17:35:51,5.319
Axie,2019-01-28 17:25:07,2.1516241500000004
Axie,2019-01-28 17:13:58,6.3828
Axie,2019-01-28 17:10:06,3.7042279375
Axie,2019-01-28 17:10:03,4.2552
Axie,2019-01-28 17:09:13,4.2552
Axie,2019-01-28 17:09:13,4.2552
Axie,2019-01-28 17:08:33,3.8512291528125
Axie,2019-01-28 17:08:34,3.4374406875
Axie,2019-01-28 17:07:48,3.82968
Axie,2019-01-28 17:06:17,3.7233
Axie,2019-01-28 17:06:17,2.2436699375
Axie,2019-01-28 17:05:45,3.7233
Axie,2019-01-28 17:05:40,3.7233
Axie,2019-01-28 17:05:03,3.391941895833333
Axie,2019-01-28 17:04:39,3.3211675937500003
Axie,2019-01-28 16:59:48,3.7233
Axie,2019-01-28 16:57:26,3.7233
Axie,2019-01-28 16:56:50,3.1865501062500003
Axie,2019-01-28 16:51:56,3.4586222916666665
Axie,2019-01-28 16:51:44,3.328545859375
Axie,2019-01-28 16:49:24,3.13550125
Axie,2019-01-28 16:49:00,3.1914
Axie,2019-01-28 16:37:15,1.58872496875
Axie,2019-01-28 15:19:16,3.772437135416667
Axie,2019-01-28 15:01:06,38.57916666666667
Axie,2019-01-28 14:32:16,5.319
Axie,2019-01-28 13:48:13,3.7233
Axie,2019-01-28 13:47:17,2.7677145625
Axie,2019-01-28 13:45:22,2.76780075
Axie,2019-01-28 13:25:50,24.29625625000001
Axie,2019-01-28 11:22:11,9.129406213809377
Axie,2019-01-28 10:20:20,5.319
Axie,2019-01-28 10:06:45,2.1276
Axie,2019-01-28 09:53:06,5.319
Axie,2019-01-28 09:38:25,3.1914
Axie,2019-01-28 09:36:02,3.0701772812500003
Axie,2019-01-28 09:17:12,10.354837125
Axie,2019-01-28 08:49:38,9.49520791884375
Axie,2019-01-28 08:01:14,4.34569318125
Axie,2019-01-28 07:34:34,3.7233
Axie,2019-01-28 07:34:30,3.29998763125
Axie,2019-01-28 07:00:23,21.276
Axie,2019-01-28 06:39:02,1.54571125
Axie,2019-01-28 06:19:32,2.0798398125
Axie,2019-01-28 05:52:26,63.828
Axie,2019-01-28 04:12:21,3.28924005
Axie,2019-01-28 03:52:33,2.83921940625
Axie,2019-01-28 03:50:06,3.08538552734375
Axie,2019-01-28 02:49:43,15.957
Axie,2019-01-28 01:34:12,3.1120705625
Axie,2019-01-28 01:33:54,2.9822352500000004
Axie,2019-01-28 01:32:18,2.1276
Axie,2019-01-28 01:20:34,3.3624456193749994
Axie,2019-01-28 01:18:19,3.7233
Axie,2019-01-28 01:18:20,3.7233
Axie,2019-01-28 01:06:46,35.092964374999994
Axie,2019-01-28 00:49:48,2.4020111500000003
Axie,2019-01-28 00:39:18,2.547382375
Axie,2019-01-28 00:20:33,42.552
Axie,2019-01-28 00:19:23,5.319
Axie,2019-01-28 00:19:26,95.742
Axie,2019-01-28 00:15:19,3.563015875
Axie,2019-01-28 00:09:26,2.1276
Axie,2019-01-28 00:09:26,2.1276
Axie,2019-01-28 00:03:01,1.5305151625
Axie,2019-01-27 23:53:04,5.7025000000000015
Axie,2019-01-27 23:35:42,24.416890578703704
Axie,2019-01-27 22:40:54,2.6932036284722227
Axie,2019-01-27 22:35:58,2.258122678819445
Axie,2019-01-27 22:24:48,2.281
Axie,2019-01-27 22:24:48,2.9466823935185187
Axie,2019-01-27 22:17:41,3.5068550728009256
Axie,2019-01-27 22:17:42,3.991750000000001
Axie,2019-01-27 21:56:24,5.7025000000000015
Axie,2019-01-27 21:09:51,3.503107263078704
Axie,2019-01-27 21:05:21,3.3074500000000007
Axie,2019-01-27 21:04:40,2.0598944066550926
Axie,2019-01-27 20:33:13,3.4215000000000004
Axie,2019-01-27 20:30:50,3.4198763715277782
Axie,2019-01-27 20:29:43,2.281
Axie,2019-01-27 20:29:41,4.459559603587961
Axie,2019-01-27 20:10:13,3.4215000000000004
Axie,2019-01-27 19:09:16,5.588450000000001
Axie,2019-01-27 19:09:16,3.3687716753472228
Axie,2019-01-27 18:04:23,4.485716192274305
Axie,2019-01-27 17:06:44,2.302649303645833
Axie,2019-01-27 17:06:34,34.02326663773148
Axie,2019-01-27 17:04:10,5.7025000000000015
Axie,2019-01-27 16:36:44,3.4095669907407413
Axie,2019-01-27 16:29:46,3.5626368750000004
Axie,2019-01-27 16:25:51,2.4393037760416667
Axie,2019-01-27 16:25:49,2.0529
Axie,2019-01-27 15:28:06,167.99634961226852
Axie,2019-01-27 15:28:06,187.2933500077161
Axie,2019-01-27 15:26:58,162.80860803915894
Axie,2019-01-27 15:24:05,2.733515815393518
Axie,2019-01-27 15:19:08,1.7107500000000002
Axie,2019-01-27 15:15:06,1.7107500000000002
Axie,2019-01-27 15:11:03,125.45500000000004
Axie,2019-01-27 14:49:52,51.32250000000001
Axie,2019-01-27 14:28:20,9.015428096064817
Axie,2019-01-27 13:39:10,9.124
Axie,2019-01-27 13:11:48,2.0700801012731493
Axie,2019-01-27 13:11:51,2.281
Axie,2019-01-27 12:52:24,1.7107500000000002
Axie,2019-01-27 10:24:10,175.6827916030093
Axie,2019-01-27 10:15:46,1.996350208333333
Axie,2019-01-27 10:15:10,1.5727943807870373
Axie,2019-01-27 09:01:34,7.170022534722222
Axie,2019-01-27 08:42:18,5.602574247685187
Axie,2019-01-27 08:01:54,3.0732514930555554
Axie,2019-01-27 07:20:20,171.07500000000005
Axie,2019-01-27 06:16:42,3.3197394155092605
Axie,2019-01-27 06:15:45,3.3204786284722227
Axie,2019-01-27 05:45:42,7.652101588541669
Axie,2019-01-27 05:33:16,3.4517670747685187
Axie,2019-01-27 05:20:12,11.393595
Axie,2019-01-27 05:18:35,9.694250000000002
Axie,2019-01-27 05:16:55,8.832208883101853
Axie,2019-01-27 05:08:33,3.991750000000001
Axie,2019-01-27 05:08:37,15.881396498842594
Axie,2019-01-27 05:01:19,3.4511387437500005
Axie,2019-01-27 04:59:18,3.449486602777778
Axie,2019-01-27 04:10:33,3.652741655092593
Axie,2019-01-27 04:06:59,3.4129462500000005
Axie,2019-01-27 03:18:44,3.9146078472222223
Axie,2019-01-27 02:56:31,4.567074432986111
Axie,2019-01-27 02:20:33,5.566423213734568
Axie,2019-01-27 02:18:43,5.366290104166668
Axie,2019-01-27 02:17:38,4.312060217013889
Axie,2019-01-27 01:33:58,68.43
Axie,2019-01-27 01:06:39,3.436353560474537
Axie,2019-01-27 00:18:30,56.97549913194445
Axie,2019-01-27 01:54:51,6.27275
Axie,2019-01-27 01:29:29,7.983500000000001
Axie,2019-01-27 01:24:37,3.427956893229166
Axie,2019-01-27 00:50:53,2.286819982060185
Axie,2019-01-27 00:30:51,5.7025000000000015
Axie,2019-01-27 00:28:54,7.738723707561728
Axie,2019-01-27 00:24:18,4.352568898809524
Axie,2019-01-27 01:26:36,3.426968327893519
Axie,2019-01-27 01:20:20,11.468697717013892
Axie,2019-01-27 01:10:20,9.75518226851852
Axie,2019-01-27 00:55:05,21.66950000000001
Axie,2019-01-27 00:42:21,8.55375
Axie,2019-01-27 00:40:38,7.983500000000001
Axie,2019-01-27 00:33:43,18.231813216145834
Axie,2019-01-27 00:32:16,4.566959590972223
Axie,2019-01-26 23:45:40,15.12485
Axie,2019-01-26 23:44:54,3.494113841545139
Axie,2019-01-26 23:44:35,3.4937509367129627
Axie,2019-01-26 23:43:27,3.4925981247395828
Axie,2019-01-26 23:41:05,2.3287077912326386
Axie,2019-01-26 23:37:07,3.4931372976331017
Axie,2019-01-26 23:26:12,2.9120497039496525
Axie,2019-01-26 23:26:06,3.4915914173090274
Axie,2019-01-26 23:22:21,3.4913576500405084
Axie,2019-01-26 23:22:12,5.8172500000000005
Axie,2019-01-26 23:22:05,6.9807
Axie,2019-01-26 23:02:07,5.8172500000000005
Axie,2019-01-26 22:57:40,3.4908316736863427
Axie,2019-01-26 22:49:55,9.860190272916665
Axie,2019-01-26 22:46:00,2.3295199170370373
Axie,2019-01-26 22:32:05,6.9807
Axie,2019-01-26 22:31:47,2.3288724786574075
Axie,2019-01-26 22:31:02,2.3286290159722225
Axie,2019-01-26 22:31:02,2.328770138148148
Axie,2019-01-26 22:28:33,2.328510516435185
Axie,2019-01-26 22:24:52,2.3284932801388885
Axie,2019-01-26 22:18:52,8.8494915625
Axie,2019-01-26 21:58:12,9.13526396875
Axie,2019-01-26 21:50:24,2.908625
Axie,2019-01-26 21:27:44,3.3765971773726853
Axie,2019-01-26 21:26:55,5.8172500000000005
Axie,2019-01-26 20:56:54,26.705313537818288
Axie,2019-01-26 20:56:01,5.8172500000000005
Axie,2019-01-26 20:36:39,11.6345
Axie,2019-01-26 20:02:43,3.876931847627315
Axie,2019-01-26 18:08:50,4.05446300630787
Axie,2019-01-26 18:07:39,4.060989906944445
Axie,2019-01-26 18:05:49,4.066487746828704
Axie,2019-01-26 18:02:18,3.4811359877025465
Axie,2019-01-26 18:01:19,4.067631267361112
Axie,2019-01-26 17:49:13,6.9807
Axie,2019-01-26 17:48:35,10.568004166666665
Axie,2019-01-26 17:48:36,17.4401155
Axie,2019-01-26 17:48:06,5.8172500000000005
Axie,2019-01-26 17:14:05,69.807
Axie,2019-01-26 16:57:53,2.5877955829861112
Axie,2019-01-26 16:48:22,4.072075000000001
Axie,2019-01-26 16:48:20,5.000727593460646
Axie,2019-01-26 16:42:09,11.6345
Axie,2019-01-26 16:38:50,3.1082536291666667
Axie,2019-01-26 16:38:50,4.072075000000001
Axie,2019-01-26 16:18:56,41.235213046875
Axie,2019-01-26 16:16:23,4.6538
Axie,2019-01-26 15:59:39,1.726093881365741
Axie,2019-01-26 15:53:11,3.324134200520833
Axie,2019-01-26 15:13:04,2.505879411545139
Axie,2019-01-26 14:27:39,27.898359470486117
Axie,2019-01-26 14:24:25,8.673196569444443
Axie,2019-01-26 14:21:06,3.72873156867284
Axie,2019-01-26 13:09:42,5.561945440625001
Axie,2019-01-26 13:03:11,3.3682685451388887
Axie,2019-01-26 12:42:23,2.920557544290124
Axie,2019-01-26 12:39:18,3.1932258767361112
Axie,2019-01-26 11:15:03,2.871228072241513
Axie,2019-01-26 10:44:39,40.13099037229939
Axie,2019-01-26 10:41:54,3.49035
Axie,2019-01-26 10:20:55,3.2028876287615757
Axie,2019-01-26 09:50:18,2.55959
Axie,2019-01-26 09:38:43,3.302238717881945
Axie,2019-01-26 09:36:18,3.49035
Axie,2019-01-26 09:28:20,2.770323921006945
Axie,2019-01-26 09:28:19,2.778977080381945
Axie,2019-01-26 09:03:14,2.697372643518519
Axie,2019-01-26 08:56:42,2.730690538917824
Axie,2019-01-26 08:55:36,2.5297442756944446
Axie,2019-01-26 08:54:28,2.8902957250192904
Axie,2019-01-26 08:07:07,232.69
Axie,2019-01-26 07:32:24,2.6479260185185187
Axie,2019-01-26 06:54:01,3.49035
Axie,2019-01-26 05:19:39,69.807
Axie,2019-01-26 05:12:09,116.34499999999998
Axie,2019-01-26 05:08:17,40.22291728587962
Axie,2019-01-26 05:05:08,40.219757298225296
Axie,2019-01-26 04:48:25,2.6145172285879625
Axie,2019-01-26 04:33:43,11.6345
Axie,2019-01-26 04:32:36,3.6087802840608463
Axie,2019-01-26 04:08:23,2.8969905
Axie,2019-01-26 03:01:30,40.7091155
Axie,2019-01-26 02:32:59,20.360375
Axie,2019-01-26 02:16:57,4.366250100694444
Axie,2019-01-26 01:51:16,186.152
Axie,2019-01-26 01:22:56,11.518155000000002
Axie,2019-01-26 01:17:37,22.105550000000004
Axie,2019-01-26 01:16:40,46.538
Axie,2019-01-26 00:26:30,6.9807
Axie,2019-01-26 00:00:12,9.3076
Axie,2019-01-25 23:39:48,40.85549999999999
Axie,2019-01-25 23:28:23,2.91825
Axie,2019-01-25 22:13:39,25.6806
